timestamp,open,high,low,close,volume
2026-05-14 12:10:00,397.665,398.13,397.0601,397.08,72534
2026-05-14 12:15:00,397.0605,397.74,396.73,396.79,51467
2026-05-14 12:20:00,396.85,397.37,396.79,397.01,66522
2026-05-14 12:25:00,397.04,397.04,396.2301,396.34,51609
2026-05-14 12:30:00,396.3801,396.3801,395.54,395.685,65208
2026-05-14 12:35:00,395.65,396.2899,395.65,396.21,60314
2026-05-14 12:40:00,396.18,396.38,395.88,395.98,53751
2026-05-14 12:45:00,395.9023,397.2899,395.47,396.64,207752
2026-05-14 12:50:00,396.66,396.99,396.09,396.99,70353
2026-05-14 12:55:00,397.0,397.155,396.25,396.79,67779
2026-05-14 13:00:00,396.75,397.61,396.75,397.29,97765
2026-05-14 13:05:00,397.285,397.32,396.14,396.15,68789
2026-05-14 13:10:00,396.19,396.53,395.58,395.6316,103208
2026-05-14 13:15:00,395.64,396.2,395.3901,396.14,104307
2026-05-14 13:20:00,396.14,397.06,396.14,396.81,92415
2026-05-14 13:25:00,396.845,397.47,396.39,397.41,92778
2026-05-14 13:30:00,397.48,397.5,396.92,397.41,81719
2026-05-14 13:35:00,397.4,398.21,397.155,398.16,81889
2026-05-14 13:40:00,398.15,398.73,397.975,398.71,94399
2026-05-14 13:45:00,398.67,399.01,398.52,398.66,118497
2026-05-14 13:50:00,398.6,399.104,398.43,398.88,111424
2026-05-14 13:55:00,398.9,398.91,398.38,398.5,61974
2026-05-14 14:00:00,398.5,398.5,396.6201,396.81,84769
2026-05-14 14:05:00,396.81,396.9599,396.57,396.7311,80211
2026-05-14 14:10:00,396.84,397.07,396.67,396.87,64074
2026-05-14 14:15:00,396.88,397.33,396.73,397.07,67312
2026-05-14 14:20:00,397.05,397.05,396.13,396.15,67529
2026-05-14 14:25:00,396.19,396.21,395.695,396.07,70272
2026-05-14 14:30:00,396.07,396.54,395.93,396.44,65459
2026-05-14 14:35:00,396.435,396.49,395.99,396.16,58520
2026-05-14 14:40:00,396.18,396.21,395.8,396.15,68719
2026-05-14 14:45:00,396.12,396.27,395.9,396.11,73875
2026-05-14 14:50:00,396.075,396.62,396.06,396.39,76568
2026-05-14 14:55:00,396.33,396.85,396.2001,396.63,67074
2026-05-14 15:00:00,396.62,397.0,396.53,396.85,100369
2026-05-14 15:05:00,396.83,397.06,396.65,397.05,82315
2026-05-14 15:10:00,397.05,397.05,396.6,396.706,75499
2026-05-14 15:15:00,396.72,397.15,396.6769,396.82,70842
2026-05-14 15:20:00,396.77,397.35,396.765,397.115,93070
2026-05-14 15:25:00,397.15,397.25,397.0,397.04,54711
2026-05-14 15:30:00,397.0232,397.33,396.95,396.99,75759
2026-05-14 15:35:00,396.95,396.97,396.61,396.86,97858
2026-05-14 15:40:00,396.88,397.24,396.85,396.99,86520
2026-05-14 15:45:00,396.99,397.02,396.535,396.54,81904
2026-05-14 15:50:00,396.52,396.67,396.02,396.621,171764
2026-05-14 15:55:00,396.62,397.32,396.37,397.2,498816
2026-05-14 16:00:00,397.24,397.5,396.7,397.1,1864632
2026-05-14 16:05:00,397.23,397.23,397.2,397.2,3230
2026-05-14 16:10:00,397.2,397.43,397.2,397.43,845
2026-05-14 16:15:00,397.49,397.49,396.82,396.82,1213
2026-05-14 16:20:00,397.0,397.0,396.8,396.8,1760
2026-05-14 16:25:00,396.71,396.75,396.71,396.75,200
2026-05-14 16:30:00,396.71,396.9,396.5,396.5,837
2026-05-14 16:35:00,396.4922,396.62,396.4922,396.62,150
2026-05-14 16:40:00,396.75,396.95,396.75,396.95,426
2026-05-14 16:45:00,396.75,397.17,396.75,396.75,240
2026-05-14 16:50:00,396.8,396.8,396.46,396.72,1312
2026-05-14 16:55:00,396.48,396.48,396.48,396.48,103
2026-05-14 17:00:00,396.5797,397.17,396.5797,397.17,200
2026-05-14 17:05:00,396.99,397.0,396.6471,397.0,269
2026-05-14 17:10:00,396.8,397.0,396.8,396.82,546
2026-05-14 17:15:00,396.9545,396.9545,396.92,396.92,171
2026-05-14 17:20:00,396.92,396.93,396.75,396.75,503
2026-05-14 17:25:00,397.0,397.034,397.0,397.034,527
2026-05-14 17:30:00,397.01,397.01,397.01,397.01,40
2026-05-14 17:35:00,396.78,397.1,396.66,396.66,172
2026-05-14 17:40:00,397.09,397.32,396.9,397.32,794
2026-05-14 17:45:00,397.32,397.32,396.8,396.811,522
2026-05-14 17:55:00,396.82,397.0,396.81,396.9999,697
2026-05-14 18:00:00,396.98,397.0,396.8,396.8,720
2026-05-14 18:05:00,397.14,397.14,396.6603,396.6603,178
2026-05-14 18:10:00,396.77,396.82,396.77,396.82,254
2026-05-14 18:15:00,396.77,396.9,396.77,396.88,343
2026-05-14 18:20:00,396.88,396.88,396.65,396.8685,1212
2026-05-14 18:25:00,396.96,397.09,396.91,397.09,785
2026-05-14 18:30:00,396.83,397.1,396.83,397.1,239
2026-05-14 18:35:00,396.86,397.11,396.86,397.11,546
2026-05-14 18:40:00,397.0,397.3205,396.86,397.2,741
2026-05-14 18:45:00,397.2515,397.2515,397.0,397.19,330
2026-05-14 18:50:00,397.2,397.2,397.2,397.2,136
2026-05-14 18:55:00,397.19,397.19,397.0,397.0,140
2026-05-14 19:00:00,397.237,397.237,397.15,397.15,250
2026-05-14 19:05:00,397.25,397.35,397.1501,397.34,1092
2026-05-14 19:10:00,397.25,397.37,397.25,397.37,80
2026-05-14 19:15:00,397.24,397.37,397.15,397.15,368
2026-05-14 19:20:00,397.15,397.251,397.15,397.25,693
2026-05-14 19:25:00,397.25,397.28,397.13,397.14,1266
2026-05-14 19:35:00,397.0325,397.0325,397.0325,397.0325,50
2026-05-14 19:40:00,397.13,397.13,397.1,397.13,473
2026-05-14 19:45:00,397.1,397.25,397.0,397.0,784
2026-05-14 19:50:00,396.95,397.0,396.95,397.0,150
2026-05-14 19:55:00,396.7508,397.0,396.52,397.0,1692
2026-05-15 04:00:00,393.11,395.32,389.13,391.19,62762
2026-05-15 04:05:00,391.19,394.52,389.9,391.32,6413
2026-05-15 04:10:00,391.3,391.53,391.02,391.24,1940
2026-05-15 04:15:00,391.19,391.2,390.0,390.53,3655
2026-05-15 04:20:00,390.2352,390.46,390.03,390.41,1367
2026-05-15 04:25:00,390.65,390.65,389.65,389.9,4636
2026-05-15 04:30:00,389.88,390.12,389.25,390.0,2934
2026-05-15 04:35:00,390.0,390.62,390.0,390.49,1451
2026-05-15 04:40:00,390.7,391.06,390.7,390.75,860
2026-05-15 04:45:00,391.07,391.3,390.74,390.74,807
2026-05-15 04:50:00,390.71,390.85,390.4,390.74,445
2026-05-15 04:55:00,390.65,390.71,390.5,390.68,1723
2026-05-15 05:00:00,390.57,390.65,390.37,390.6,848
2026-05-15 05:05:00,390.6,390.79,390.0,390.49,3984
2026-05-15 05:10:00,390.5,390.71,390.35,390.66,1618
2026-05-15 05:15:00,390.5,390.68,390.35,390.68,2258
2026-05-15 05:20:00,390.25,390.38,390.01,390.25,1908
2026-05-15 05:25:00,390.22,390.46,390.01,390.46,5480
2026-05-15 05:30:00,390.47,390.82,390.47,390.48,623
2026-05-15 05:35:00,390.58,390.96,390.5,390.64,1827
2026-05-15 05:40:00,390.91,390.91,390.51,390.73,1462
2026-05-15 05:45:00,390.73,390.83,390.46,390.57,1973
2026-05-15 05:50:00,390.4,390.54,390.12,390.27,3156
2026-05-15 05:55:00,390.7,390.98,390.7,390.77,1576
2026-05-15 06:00:00,390.79,390.9,390.34,390.52,1857
2026-05-15 06:05:00,390.31,391.2345,390.31,391.0,2172
2026-05-15 06:10:00,391.04,391.3,391.04,391.3,755
2026-05-15 06:15:00,391.4,391.48,391.25,391.25,258
2026-05-15 06:20:00,391.56,391.71,391.5,391.6,631
2026-05-15 06:25:00,391.6,391.6,390.87,391.02,1989
2026-05-15 06:30:00,391.08,391.09,390.74,390.9,1033
2026-05-15 06:35:00,390.98,390.98,390.3,390.3,2047
2026-05-15 06:40:00,390.32,390.5,390.2,390.5,3874
2026-05-15 06:45:00,390.52,391.01,390.52,390.72,2722
2026-05-15 06:50:00,390.76,391.19,390.74,391.17,2006
2026-05-15 06:55:00,391.18,391.34,391.11,391.24,2174
2026-05-15 07:00:00,391.43,391.5,390.78,390.78,6226
2026-05-15 07:05:00,390.75,391.23,390.75,390.91,2492
2026-05-15 07:10:00,390.92,391.105,390.8,391.105,2531
2026-05-15 07:15:00,391.1,391.21,390.94,391.02,1688
2026-05-15 07:20:00,391.15,391.4,390.64,390.9,3103
2026-05-15 07:25:00,390.8,390.94,390.62,390.7466,1234
2026-05-15 07:30:00,390.91,391.0,390.68,390.87,2949
2026-05-15 07:35:00,390.8845,391.2247,390.72,390.72,813
2026-05-15 07:40:00,390.9,391.0084,390.8325,391.0084,1554
2026-05-15 07:45:00,390.7564,391.4,390.7564,391.4,897
2026-05-15 07:50:00,391.36,391.5,391.08,391.08,4882
2026-05-15 07:55:00,391.0,391.0,390.65,390.7,1213
2026-05-15 08:00:00,390.59,390.59,390.23,390.3,4546
2026-05-15 08:05:00,390.2765,390.39,390.02,390.2,3715
2026-05-15 08:10:00,390.06,390.4,389.95,389.98,12721
2026-05-15 08:15:00,389.9414,390.42,389.9414,390.39,1457
2026-05-15 08:20:00,390.48,390.8,390.48,390.6,6408
2026-05-15 08:25:00,390.6,390.6,390.31,390.4,1930
2026-05-15 08:30:00,390.42,390.5,390.1,390.39,5486
2026-05-15 08:35:00,390.35,390.4969,390.01,390.2,4253
2026-05-15 08:40:00,390.2,390.45,390.1347,390.26,2323
2026-05-15 08:45:00,390.26,390.26,389.8,389.86,2644
2026-05-15 08:50:00,389.8,390.31,389.79,390.3,2017
2026-05-15 08:55:00,390.44,390.62,390.3,390.32,1134
2026-05-15 09:00:00,390.3998,390.3998,389.6,389.6635,3081
2026-05-15 09:05:00,389.77,389.8,389.5,389.75,3651
2026-05-15 09:10:00,389.86,389.86,389.3,389.5512,6665
2026-05-15 09:15:00,389.48,390.01,389.31,390.0,6201
2026-05-15 09:20:00,390.04,390.31,389.92,390.31,4514
2026-05-15 09:25:00,390.68,393.89,390.68,393.22,80447
2026-05-15 09:30:00,393.27,393.81,389.8,390.46,1528104
2026-05-15 09:35:00,390.36,391.789,389.76,390.9,238197
2026-05-15 09:40:00,390.96,392.9,390.84,392.04,195047
2026-05-15 09:45:00,391.97,394.07,391.0,393.9,233378
2026-05-15 09:50:00,393.85,395.36,393.65,395.105,163798
2026-05-15 09:55:00,395.09,395.73,393.99,394.315,210391
2026-05-15 10:00:00,394.33,394.88,393.49,394.28,140437
2026-05-15 10:05:00,394.3198,395.4,394.1101,394.97,97004
2026-05-15 10:10:00,395.0,395.63,394.5401,395.335,185743
2026-05-15 10:15:00,395.3,395.88,395.09,395.31,104421
2026-05-15 10:20:00,395.27,395.79,394.83,394.921,124685
2026-05-15 10:25:00,394.85,395.25,394.17,394.6025,162376
2026-05-15 10:30:00,394.575,395.18,394.51,395.095,100330
2026-05-15 10:35:00,395.09,395.105,393.87,393.91,149564
2026-05-15 10:40:00,393.99,394.44,393.83,393.97,78468
2026-05-15 10:45:00,393.97,394.13,393.21,393.39,111070
2026-05-15 10:50:00,393.39,393.87,392.91,393.84,105437
2026-05-15 10:55:00,393.86,394.69,393.725,394.56,74354
2026-05-15 11:00:00,394.6,394.84,393.8301,394.1,62897
2026-05-15 11:05:00,394.075,394.8733,393.56,394.81,59921
2026-05-15 11:10:00,394.81,395.07,394.02,394.1301,82720
2026-05-15 11:15:00,394.1301,394.22,393.52,393.91,196990
2026-05-15 11:20:00,393.855,394.21,393.64,393.695,115813
2026-05-15 11:25:00,393.7,393.72,393.11,393.59,106338
2026-05-15 11:30:00,393.61,394.18,393.09,393.21,90902
2026-05-15 11:35:00,393.255,393.93,392.95,393.01,45353
2026-05-15 11:40:00,393.0,393.17,392.2,392.505,71505
2026-05-15 11:45:00,392.48,392.55,391.54,391.56,108726
2026-05-15 11:50:00,391.595,392.12,391.1,391.89,101667
2026-05-15 11:55:00,391.845,392.682,391.63,392.595,99404
2026-05-15 12:00:00,392.67,392.93,392.25,392.5,62097
2026-05-15 12:05:00,392.4,392.73,392.02,392.56,33915
2026-05-15 12:10:00,392.47,392.58,392.2401,392.465,39463
2026-05-15 12:15:00,392.42,392.5199,392.0101,392.35,32464
2026-05-15 12:20:00,392.4,392.93,392.27,392.86,30735
2026-05-15 12:25:00,392.83,393.5,392.83,393.3201,74240
2026-05-15 12:30:00,393.4,393.55,393.13,393.45,35116
2026-05-15 12:35:00,393.45,393.55,392.91,393.23,67647
2026-05-15 12:40:00,393.22,393.23,392.76,392.995,52386
2026-05-15 12:45:00,393.02,393.12,392.74,392.935,36878
2026-05-15 12:50:00,392.885,393.03,392.26,392.38,31915
2026-05-15 12:55:00,392.42,392.71,392.09,392.285,74197
2026-05-15 13:00:00,392.285,392.77,392.19,392.69,39429
2026-05-15 13:05:00,392.65,393.41,392.62,393.25,50987
2026-05-15 13:10:00,393.22,393.675,393.22,393.645,43202
2026-05-15 13:15:00,393.62,393.67,393.26,393.67,42012
2026-05-15 13:20:00,393.68,393.77,393.24,393.26,48240
2026-05-15 13:25:00,393.275,393.85,393.275,393.72,56901
2026-05-15 13:30:00,393.67,394.0175,393.57,394.0175,100186
2026-05-15 13:35:00,394.0,394.34,393.35,393.57,77281
2026-05-15 13:40:00,393.6,393.68,393.25,393.265,43498
2026-05-15 13:45:00,393.28,393.395,392.79,392.81,53490
2026-05-15 13:50:00,392.82,393.26,392.78,393.1,72708
2026-05-15 13:55:00,393.075,393.26,392.94,393.055,53668
2026-05-15 14:00:00,393.08,393.46,393.075,393.17,89296
2026-05-15 14:05:00,393.22,393.75,393.155,393.41,64395
2026-05-15 14:10:00,393.41,393.57,393.05,393.075,39173
2026-05-15 14:15:00,393.06,393.18,392.13,392.19,59608
2026-05-15 14:20:00,392.2067,392.77,392.12,392.57,53145
2026-05-15 14:25:00,392.53,392.57,391.88,392.03,79953
2026-05-15 14:30:00,392.06,392.23,391.36,391.63,91538
2026-05-15 14:35:00,391.655,392.1345,391.655,392.125,63654
2026-05-15 14:40:00,392.15,392.15,391.74,392.1,42785
2026-05-15 14:45:00,392.1,392.385,391.95,392.36,70001
2026-05-15 14:50:00,392.33,392.75,392.0,392.665,47163
2026-05-15 14:55:00,392.62,392.9099,392.49,392.81,32700
2026-05-15 15:00:00,392.82,392.9,392.2,392.21,35302
2026-05-15 15:05:00,392.205,392.6211,392.16,392.46,33028
2026-05-15 15:10:00,392.4999,392.6299,392.22,392.5073,24527
2026-05-15 15:15:00,392.485,392.57,392.075,392.174,48323
2026-05-15 15:20:00,392.16,392.73,392.0297,392.21,40299
2026-05-15 15:25:00,392.21,392.45,392.175,392.37,34879
2026-05-15 15:30:00,392.33,392.81,392.33,392.56,53339
2026-05-15 15:35:00,392.62,392.85,392.42,392.81,38744
2026-05-15 15:40:00,392.83,393.14,392.77,392.8,111554
2026-05-15 15:45:00,392.8,393.46,392.71,393.285,99891
2026-05-15 15:50:00,393.25,393.285,391.65,392.31,273636
2026-05-15 15:55:00,392.27,393.53,392.02,393.37,818344
2026-05-15 16:00:00,393.37,393.37,392.06,392.1,3043953
2026-05-15 16:05:00,392.23,392.77,391.5,391.5,10052
2026-05-15 16:10:00,391.55,392.58,391.39,392.58,6546
2026-05-15 16:15:00,392.52,393.4,392.3677,393.4,5890
2026-05-15 16:20:00,393.04,393.04,392.9,392.9,571
2026-05-15 16:25:00,392.79,392.88,392.45,392.45,1961
2026-05-15 16:30:00,392.53,392.78,392.29,392.29,1029
2026-05-15 16:35:00,392.89,392.9907,392.78,392.9,973
2026-05-15 16:40:00,392.91,393.2,392.9,393.2,921
2026-05-15 16:45:00,393.1,393.31,392.94,392.94,1114
2026-05-15 16:50:00,392.92,393.0,392.92,393.0,439
2026-05-15 16:55:00,393.01,393.01,392.9,392.9988,1621
2026-05-15 17:00:00,393.0,393.17,392.9492,393.17,5098
2026-05-15 17:05:00,392.833,393.09,392.81,393.09,1374
2026-05-15 17:10:00,393.09,393.15,393.09,393.0901,1002
2026-05-15 17:15:00,393.09,393.15,393.0,393.15,718
2026-05-15 17:20:00,393.013,393.1,393.0,393.09,1019
2026-05-15 17:25:00,392.9,393.0,392.6955,392.6955,1187
2026-05-15 17:30:00,392.99,392.99,392.9545,392.9545,339
2026-05-15 17:35:00,393.0,393.0,392.8,392.8,100
2026-05-15 17:45:00,392.95,393.0,392.8024,392.8024,1133
2026-05-15 17:50:00,393.1,393.15,392.8,393.15,2143
2026-05-15 17:55:00,393.01,393.01,392.82,392.82,180
2026-05-15 18:00:00,392.88,392.9,392.5,392.505,1418
2026-05-15 18:05:00,392.97,393.0,392.56,393.0,188
2026-05-15 18:10:00,393.03,393.03,392.9793,392.9793,213
2026-05-15 18:15:00,392.9,392.95,392.9,392.91,198
2026-05-15 18:20:00,392.7,392.7,392.7,392.7,100
2026-05-15 18:25:00,392.76,392.78,392.57,392.57,208
2026-05-15 18:30:00,392.39,392.4,392.0,392.4,941
2026-05-15 18:35:00,392.41,392.51,392.41,392.51,99
2026-05-15 18:40:00,392.2,392.25,392.0,392.25,358
2026-05-15 18:45:00,392.3,392.5,392.1,392.45,1335
2026-05-15 18:50:00,392.065,392.448,392.065,392.448,539
2026-05-15 18:55:00,392.44,392.44,392.2,392.2,1432
2026-05-15 19:00:00,392.1,392.103,392.1,392.1,1020
2026-05-15 19:05:00,392.1,392.3958,392.1,392.3958,891
2026-05-15 19:10:00,392.45,392.45,392.16,392.45,406
2026-05-15 19:15:00,392.45,392.48,392.24,392.3,1393
2026-05-15 19:20:00,392.48,392.5,392.31,392.45,1405
2026-05-15 19:25:00,392.3,392.33,392.27,392.33,580
2026-05-15 19:30:00,392.3,392.3,392.25,392.25,231
2026-05-15 19:35:00,392.24,392.24,392.0,392.2,952
2026-05-15 19:40:00,392.0,392.2,392.0,392.078,560
2026-05-15 19:45:00,392.0,392.25,392.0,392.0078,675
2026-05-15 19:50:00,392.2,392.2,392.05,392.2,300
2026-05-15 19:55:00,392.1,392.11,392.0,392.0599,1540
2026-05-18 04:00:00,390.2,392.5,388.78,392.47,60224
2026-05-18 04:05:00,392.76,393.0,389.48,392.56,4809
2026-05-18 04:10:00,392.58,392.83,392.5,392.63,3274
2026-05-18 04:15:00,392.6546,392.6546,392.06,392.06,270
2026-05-18 04:20:00,392.6,392.8,392.56,392.56,1070
2026-05-18 04:25:00,392.75,392.81,392.74,392.81,614
2026-05-18 04:30:00,392.57,392.8,392.57,392.61,494
2026-05-18 04:35:00,392.67,392.67,392.2456,392.3,298
2026-05-18 04:40:00,392.45,392.45,391.9,392.2,631
2026-05-18 04:45:00,392.2,392.2,392.2,392.2,60
2026-05-18 04:50:00,392.48,392.57,392.35,392.55,1787
2026-05-18 04:55:00,392.45,392.47,392.38,392.47,751
2026-05-18 05:00:00,392.44,392.44,392.0482,392.13,643
2026-05-18 05:05:00,392.0,392.03,392.0,392.0,276
2026-05-18 05:10:00,391.84,392.0,391.77,391.92,640
2026-05-18 05:15:00,391.84,391.9,391.61,391.75,269
2026-05-18 05:20:00,391.75,391.75,391.1,391.46,4747
2026-05-18 05:25:00,391.16,391.16,391.0,391.15,940
2026-05-18 05:30:00,391.55,391.55,391.55,391.55,44
2026-05-18 05:35:00,391.58,391.62,391.55,391.62,863
2026-05-18 05:40:00,391.59,391.61,391.59,391.61,84
2026-05-18 05:45:00,391.4,391.52,391.4,391.52,82
2026-05-18 05:50:00,391.45,391.45,391.33,391.33,464
2026-05-18 05:55:00,391.45,391.5,391.45,391.5,230
2026-05-18 06:00:00,391.51,391.51,391.22,391.22,904
2026-05-18 06:05:00,391.0,391.0,391.0,391.0,120
2026-05-18 06:10:00,391.04,391.05,390.99,390.99,169
2026-05-18 06:15:00,391.0,391.13,391.0,391.05,1205
2026-05-18 06:20:00,390.94,390.95,390.9,390.95,573
2026-05-18 06:25:00,390.9798,390.9798,390.84,390.84,887
2026-05-18 06:30:00,390.88,390.89,390.77,390.77,292
2026-05-18 06:35:00,390.81,390.84,390.36,390.48,1310
2026-05-18 06:40:00,390.66,390.76,390.57,390.75,834
2026-05-18 06:45:00,390.93,391.1,390.93,391.1,299
2026-05-18 06:50:00,391.36,391.36,391.32,391.32,130
2026-05-18 06:55:00,391.0,391.0,391.0,391.0,60
2026-05-18 07:00:00,391.27,391.51,390.56,390.9256,3901
2026-05-18 07:05:00,391.0157,391.04,390.68,390.8,3352
2026-05-18 07:10:00,390.51,390.9,390.36,390.74,2889
2026-05-18 07:15:00,390.75,390.79,390.4085,390.6433,1712
2026-05-18 07:20:00,390.6,390.79,390.6,390.7,1395
2026-05-18 07:25:00,390.73,390.73,390.5,390.5,1034
2026-05-18 07:30:00,390.535,390.88,390.48,390.88,1373
2026-05-18 07:35:00,390.99,391.84,390.91,391.84,1679
2026-05-18 07:40:00,391.85,392.54,391.7,391.96,8010
2026-05-18 07:45:00,391.97,391.97,391.25,391.25,1277
2026-05-18 07:50:00,391.3,391.5,391.15,391.2,1678
2026-05-18 07:55:00,391.67,391.67,391.2,391.6,1391
2026-05-18 08:00:00,391.27,391.64,391.0,391.64,1160
2026-05-18 08:05:00,391.82,392.21,391.64,392.06,2200
2026-05-18 08:10:00,392.21,392.58,392.05,392.28,6163
2026-05-18 08:15:00,392.15,392.17,391.78,391.86,2067
2026-05-18 08:20:00,391.66,392.01,391.65,391.91,2293
2026-05-18 08:25:00,391.91,391.91,391.56,391.6551,550
2026-05-18 08:30:00,391.77,392.2,391.54,392.2,1125
